52.24235,21.10208
52.24735,20.98887
52.23984,20.98726
52.19226,21.04794
52.24665,21.01433
54.22042,22.81732
54.23173,22.90593
54.21862,22.87865
49.67491,20.94355
51.98114,20.6592
53.80044,14.76954
53.77026,14.78117
51.98924,19.20871
49.93504,21.89896
50.57113,16.62553
51.35506,15.7413
52.73585,19.43462
52.20722,20.95365
53.68099,20.65103
53.80294,21.49675
53.8524,21.61486
53.85163,21.63124
53.86455,21.65121
53.85736,21.69533
53.64384,21.5783
53.44494,19.9242
53.43574,19.92273
53.39369,19.89992
54.16352,21.51503
54.21414,21.54817
54.1238,21.44736
54.02236,21.01083
53.65948,20.59961
53.66179,20.61303
53.75199,20.52549
53.86607,20.44837
53.79708,20.51961
53.98367,20.62756
53.9842,20.63214
53.98036,20.69689
53.75609,20.6374
53.74381,20.67068
53.73064,20.69326
53.69716,20.67619
53.69051,20.66221
53.63613,20.74375
53.63247,20.76933
53.57013,20.74198
53.55029,20.84815
53.57249,20.88831
53.85955,20.66123
53.86141,20.67349
53.833,21.45816
53.93547,20.86829
53.80962,21.4987
53.53534,20.75438
52.27433,16.68575
52.24725,16.61602
50.99161,16.95208
50.92692,15.46709
51.53544,21.46988
51.48854,21.42971
50.69353,18.60325
50.92173,16.36935
51.71293,15.326
52.19208,20.68762
52.25105,20.98565
52.23091,21.01653
52.19301,21.0565
52.24393,21.13862
52.24591,21.07461
49.47947,19.69374
53.86152,20.46106
50.01689,19.94011
51.43714,21.30262
50.26109,18.64181
49.56563,20.64233
52.21824,16.10489
53.25868,19.74898
49.55199,22.09207
53.87343,14.5504
51.80577,20.01405
52.45185,19.53858
52.21214,21.53783
49.6429,20.69106
49.59328,20.73276
49.61887,20.7961
49.8715,19.005
52.2003,20.84541
50.08002,18.59705
50.07955,18.61263
50.09623,18.58384
50.10175,18.58213
50.10602,18.67066
50.07469,18.60429
50.07755,18.61187
53.14995,23.05109
50.6562,21.77624
50.26461,18.72231
53.8344,20.47401
50.87488,20.61979
49.42448,22.32484
51.89317,19.30948
51.8147,19.24318
51.77485,19.33892
52.91227,20.54701
50.06434,21.25268
51.19326,21.08467
51.69868,19.41188
53.99526,21.29405
50.3146,18.12128
50.44588,19.22365
52.19558,21.00185
50.89014,16.47778
51.09041,22.96624
50.87339,16.47283
50.90995,16.48107
50.93375,16.47319
50.95149,16.49098
51.30988,17.78277
51.23358,17.31189
51.32055,17.77913
50.36433,16.37
50.79171,16.8446
50.99822,17.00251
50.36137,16.37176
51.03048,17.33546
51.16337,15.26774
51.15457,15.26602
51.18731,15.25144
51.52848,15.19112
50.26523,18.60092
51.22363,15.69508
50.92929,16.88033
51.02424,16.89079
51.32626,18.15326
50.89738,19.19157
50.87599,19.16125
52.03076,15.62738
52.03232,15.62673
50.43361,16.66621
51.26047,17.17868
53.19448,23.29744
50.7846,19.1268
50.29319,20.03757
51.01145,16.69115
51.01127,16.68985
52.24196,20.89695
